#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Aufnahmedatum;BHD (cm);Schaftlänge (m);Längenklasse;Stärkenklasse;Position Sortimentsbasis am Stamm [m];Länge (m);Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Reststück Unten OR [m3];Volumen RestStück Oben OR [m3];Wert [CHF];
364;73;Fichte;0;Fichte_3_73;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
365;73;Fichte;0;Fichte_3_73;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;73;Fichte;0;Fichte_3_73;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);73;Fichte;0;Fichte_3_73;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
366;74;Tanne;1;Tanne_1_74;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
367;74;Tanne;1;Tanne_1_74;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
368;74;Tanne;1;Tanne_1_74;2010;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
369;74;Tanne;1;Tanne_1_74;2010;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
370;74;Tanne;1;Tanne_1_74;2010;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;74;Tanne;1;Tanne_1_74;2010;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);74;Tanne;1;Tanne_1_74;2010;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
371;75;Tanne;1;Tanne_2_75;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
372;75;Tanne;1;Tanne_2_75;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
373;75;Tanne;1;Tanne_2_75;2010;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
374;75;Tanne;1;Tanne_2_75;2010;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
375;75;Tanne;1;Tanne_2_75;2010;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;75;Tanne;1;Tanne_2_75;2010;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);75;Tanne;1;Tanne_2_75;2010;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
376;76;Fichte;0;Fichte_1_76;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
377;76;Fichte;0;Fichte_1_76;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
378;76;Fichte;0;Fichte_1_76;2010;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
379;76;Fichte;0;Fichte_1_76;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
380;76;Fichte;0;Fichte_1_76;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;76;Fichte;0;Fichte_1_76;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);76;Fichte;0;Fichte_1_76;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
381;77;Fichte;0;Fichte_2_77;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
382;77;Fichte;0;Fichte_2_77;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
383;77;Fichte;0;Fichte_2_77;2010;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
384;77;Fichte;0;Fichte_2_77;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
385;77;Fichte;0;Fichte_2_77;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;77;Fichte;0;Fichte_2_77;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);77;Fichte;0;Fichte_2_77;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
386;78;Fichte;0;Fichte_3_78;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
387;78;Fichte;0;Fichte_3_78;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
388;78;Fichte;0;Fichte_3_78;2010;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
389;78;Fichte;0;Fichte_3_78;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
390;78;Fichte;0;Fichte_3_78;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;78;Fichte;0;Fichte_3_78;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);78;Fichte;0;Fichte_3_78;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
391;79;Tanne;1;Tanne_1_79;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
392;79;Tanne;1;Tanne_1_79;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
393;79;Tanne;1;Tanne_1_79;2010;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
394;79;Tanne;1;Tanne_1_79;2010;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
395;79;Tanne;1;Tanne_1_79;2010;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;79;Tanne;1;Tanne_1_79;2010;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);79;Tanne;1;Tanne_1_79;2010;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
396;80;Tanne;1;Tanne_2_80;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
397;80;Tanne;1;Tanne_2_80;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
398;80;Tanne;1;Tanne_2_80;2010;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
399;80;Tanne;1;Tanne_2_80;2010;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
400;80;Tanne;1;Tanne_2_80;2010;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;80;Tanne;1;Tanne_2_80;2010;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);80;Tanne;1;Tanne_2_80;2010;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
401;81;Fichte;0;Fichte_1_81;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
402;81;Fichte;0;Fichte_1_81;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
403;81;Fichte;0;Fichte_1_81;2010;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
404;81;Fichte;0;Fichte_1_81;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
405;81;Fichte;0;Fichte_1_81;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;81;Fichte;0;Fichte_1_81;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);81;Fichte;0;Fichte_1_81;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
406;82;Fichte;0;Fichte_2_82;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
407;82;Fichte;0;Fichte_2_82;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
408;82;Fichte;0;Fichte_2_82;2010;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
409;82;Fichte;0;Fichte_2_82;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
410;82;Fichte;0;Fichte_2_82;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;82;Fichte;0;Fichte_2_82;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);82;Fichte;0;Fichte_2_82;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
411;83;Fichte;0;Fichte_3_83;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
412;83;Fichte;0;Fichte_3_83;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
413;83;Fichte;0;Fichte_3_83;2010;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
414;83;Fichte;0;Fichte_3_83;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
415;83;Fichte;0;Fichte_3_83;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;83;Fichte;0;Fichte_3_83;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);83;Fichte;0;Fichte_3_83;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
416;84;Tanne;1;Tanne_1_84;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
417;84;Tanne;1;Tanne_1_84;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
418;84;Tanne;1;Tanne_1_84;2010;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
419;84;Tanne;1;Tanne_1_84;2010;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
420;84;Tanne;1;Tanne_1_84;2010;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;84;Tanne;1;Tanne_1_84;2010;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);84;Tanne;1;Tanne_1_84;2010;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
421;85;Tanne;1;Tanne_2_85;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
422;85;Tanne;1;Tanne_2_85;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
423;85;Tanne;1;Tanne_2_85;2010;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
424;85;Tanne;1;Tanne_2_85;2010;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
425;85;Tanne;1;Tanne_2_85;2010;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;85;Tanne;1;Tanne_2_85;2010;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);85;Tanne;1;Tanne_2_85;2010;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
426;86;Fichte;0;Fichte_1_86;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
427;86;Fichte;0;Fichte_1_86;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
428;86;Fichte;0;Fichte_1_86;2010;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
429;86;Fichte;0;Fichte_1_86;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
430;86;Fichte;0;Fichte_1_86;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;86;Fichte;0;Fichte_1_86;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);86;Fichte;0;Fichte_1_86;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
431;87;Fichte;0;Fichte_2_87;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
432;87;Fichte;0;Fichte_2_87;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
433;87;Fichte;0;Fichte_2_87;2010;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
434;87;Fichte;0;Fichte_2_87;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
435;87;Fichte;0;Fichte_2_87;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;87;Fichte;0;Fichte_2_87;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);87;Fichte;0;Fichte_2_87;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
436;88;Fichte;0;Fichte_3_88;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
437;88;Fichte;0;Fichte_3_88;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
438;88;Fichte;0;Fichte_3_88;2010;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
439;88;Fichte;0;Fichte_3_88;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
440;88;Fichte;0;Fichte_3_88;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;88;Fichte;0;Fichte_3_88;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);88;Fichte;0;Fichte_3_88;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
441;89;Tanne;1;Tanne_1_89;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
442;89;Tanne;1;Tanne_1_89;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
443;89;Tanne;1;Tanne_1_89;2010;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
444;89;Tanne;1;Tanne_1_89;2010;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
445;89;Tanne;1;Tanne_1_89;2010;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;89;Tanne;1;Tanne_1_89;2010;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);89;Tanne;1;Tanne_1_89;2010;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
446;90;Tanne;1;Tanne_2_90;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
447;90;Tanne;1;Tanne_2_90;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
448;90;Tanne;1;Tanne_2_90;2010;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
449;90;Tanne;1;Tanne_2_90;2010;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
450;90;Tanne;1;Tanne_2_90;2010;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;90;Tanne;1;Tanne_2_90;2010;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);90;Tanne;1;Tanne_2_90;2010;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
451;91;Fichte;0;Fichte_1_91;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
452;91;Fichte;0;Fichte_1_91;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
453;91;Fichte;0;Fichte_1_91;2010;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
454;91;Fichte;0;Fichte_1_91;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
455;91;Fichte;0;Fichte_1_91;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;91;Fichte;0;Fichte_1_91;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);91;Fichte;0;Fichte_1_91;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
456;92;Fichte;0;Fichte_2_92;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
457;92;Fichte;0;Fichte_2_92;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
458;92;Fichte;0;Fichte_2_92;2010;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
459;92;Fichte;0;Fichte_2_92;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
460;92;Fichte;0;Fichte_2_92;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;92;Fichte;0;Fichte_2_92;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);92;Fichte;0;Fichte_2_92;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
461;93;Fichte;0;Fichte_3_93;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
462;93;Fichte;0;Fichte_3_93;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
463;93;Fichte;0;Fichte_3_93;2010;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
464;93;Fichte;0;Fichte_3_93;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
465;93;Fichte;0;Fichte_3_93;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;93;Fichte;0;Fichte_3_93;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);93;Fichte;0;Fichte_3_93;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
466;94;Tanne;1;Tanne_1_94;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
467;94;Tanne;1;Tanne_1_94;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
468;94;Tanne;1;Tanne_1_94;2010;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
469;94;Tanne;1;Tanne_1_94;2010;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
470;94;Tanne;1;Tanne_1_94;2010;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;94;Tanne;1;Tanne_1_94;2010;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);94;Tanne;1;Tanne_1_94;2010;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
471;95;Tanne;1;Tanne_2_95;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
472;95;Tanne;1;Tanne_2_95;2010;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
473;95;Tanne;1;Tanne_2_95;2010;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
474;95;Tanne;1;Tanne_2_95;2010;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
475;95;Tanne;1;Tanne_2_95;2010;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;95;Tanne;1;Tanne_2_95;2010;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);95;Tanne;1;Tanne_2_95;2010;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
476;96;Fichte;0;Fichte_1_96;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
477;96;Fichte;0;Fichte_1_96;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
478;96;Fichte;0;Fichte_1_96;2010;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
479;96;Fichte;0;Fichte_1_96;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
480;96;Fichte;0;Fichte_1_96;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;96;Fichte;0;Fichte_1_96;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);96;Fichte;0;Fichte_1_96;2010;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
481;97;Fichte;0;Fichte_2_97;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
482;97;Fichte;0;Fichte_2_97;2010;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
483;97;Fichte;0;Fichte_2_97;2010;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
484;97;Fichte;0;Fichte_2_97;2010;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
485;97;Fichte;0;Fichte_2_97;2010;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;97;Fichte;0;Fichte_2_97;2010;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
